"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.723643375E0,-5.744454346E0,6.077362061E0,-6.540049896E0,1.061627703E1
1.733700375E0,-6.048921204E0,5.827681274E0,-5.638325043E0,1.011642358E1
1.743756375E0,-6.643035736E0,5.925727386E0,-3.856879578E0,9.701530236E0
1.753813375E0,-7.029232635E0,4.968767395E0,-2.556683350E0,8.979721077E0
1.763869375E0,-8.055348816E0,4.752616882E0,-2.434088287E0,9.664408806E0
1.773925375E0,-9.464967499E0,4.456831970E0,-2.614014130E0,1.078341462E1
1.783982375E0,-9.386380920E0,2.804867249E0,-4.870421906E0,1.094040386E1
1.794038375E0,-8.184380493E0,2.389181671E0,-5.498964844E0,1.014548606E1
1.804095375E0,-6.732848969E0,1.694027252E0,-6.334377594E0,9.398155301E0
1.814151375E0,-6.431824951E0,1.478475494E0,-6.250701599E0,9.089858771E0
1.824208375E0,-6.727759552E0,7.188052368E-1,-5.447022858E0,8.686166448E0
1.834264375E0,-7.272925873E0,5.966592407E-1,-3.974534912E0,8.309535533E0
1.844321375E0,-7.315736847E0,-7.113208008E-1,-4.141288147E0,8.436601828E0
1.854377375E0,-6.890620880E0,-9.101074219E-1,-4.252506866E0,8.148175641E0
1.864434375E0,-6.744075623E0,-4.174818420E-1,-4.068240051E0,7.887168326E0
1.874490375E0,-6.997348938E0,1.338217163E-1,-3.672014008E0,7.903447810E0
1.884546375E0,-7.360344086E0,2.829116821E-2,-3.077600098E0,7.977912497E0
1.894603375E0,-8.881331177E0,-8.592132568E-1,-2.245330811E0,9.200967413E0
1.904659375E0,-1.030696655E1,-1.821262665E0,-1.326691132E0,1.055038703E1
1.914716375E0,-1.020368134E1,-2.078278198E0,-7.104226685E-1,1.043738729E1
1.924772375E0,-9.030720520E0,-2.319127350E0,-6.279441833E-1,9.344869109E0
1.934829375E0,-8.820856934E0,-2.746488647E0,-1.046473846E0,9.297624667E0
1.944885375E0,-6.208788757E0,-2.674188995E0,-7.146139526E-1,6.797868616E0
1.954942375E0,-5.959557037E0,-2.223176880E0,-2.559527435E0,6.856385069E0
1.964998375E0,-7.262148285E0,-2.779420166E0,-3.661835175E0,8.594941013E0
1.975055375E0,-8.289461975E0,-3.233725433E0,-3.042572937E0,9.403691301E0
1.985111375E0,-8.335566101E0,-3.551215210E0,-3.031495972E0,9.554201145E0
1.995168375E0,-8.307723999E0,-3.838318176E0,-2.899021454E0,9.599754677E0
2.005224375E0,-9.727671204E0,-4.059408417E0,-1.868414612E0,1.070501550E1
2.015281375E0,-1.177601166E1,-4.308640137E0,-3.333567810E-1,1.254392112E1
2.025337375E0,-1.284179535E1,-4.276457062E0,1.465452576E-1,1.353592510E1
2.035393375E0,-1.364906662E1,-3.081492004E0,-1.169817352E0,1.404140610E1
2.045450375E0,-1.589619370E1,-1.237326965E0,-1.817071381E0,1.604748268E1
2.055506375E0,-1.719474335E1,-1.104104004E0,-1.497935028E0,1.729514538E1
2.065563375E0,-1.588511673E1,-2.090702362E0,-2.731070709E0,1.625320636E1
2.075618750E0,-1.401834869E1,-2.657274170E0,-2.700085144E0,1.452121434E1
2.085675750E0,-1.291409500E1,-3.195105743E0,-9.541159058E-1,1.333764925E1
2.095731750E0,-1.359203522E1,-3.854035492E0,3.017724609E-1,1.413110320E1
2.105788750E0,-1.354802673E1,-4.257446594E0,-4.797523499E-1,1.420932941E1
2.115844750E0,-1.333232529E1,-4.361779633E0,-5.234614563E-1,1.403745102E1
2.125901750E0,-1.193543015E1,-4.332590332E0,-1.354084167E0,1.276947045E1
2.135957750E0,-1.081486038E1,-4.425097961E0,-2.515369263E0,1.195281471E1
2.146014750E0,-9.805509338E0,-4.677622833E0,-1.932780762E0,1.103466403E1
2.156070750E0,-9.689500580E0,-4.569397888E0,-1.478026428E0,1.081435993E1
2.166126750E0,-8.058342590E0,-3.948339386E0,-2.255210266E0,9.252688396E0
2.176183750E0,-7.687264252E0,-3.928580475E0,-1.879491577E0,8.835172031E0
2.186239750E0,-8.271948395E0,-3.730991364E0,-5.486091614E-1,9.091006480E0
2.196296750E0,-8.969198456E0,-2.914589081E0,2.950364685E-1,9.435486048E0
2.206352750E0,-8.417146454E0,-2.290686493E0,-1.496887207E0,8.850777951E0
2.216409750E0,-7.931705933E0,-1.905238037E0,-2.574196930E0,8.553851812E0
2.226465750E0,-7.493267670E0,-2.204166412E0,-1.381776581E0,7.932005828E0
2.236522750E0,-9.072633362E0,-2.696342926E0,-4.872367859E-1,9.477359388E0
2.246578750E0,-8.954678650E0,-2.152374115E0,8.301736450E-1,9.247062903E0
2.256635750E0,-8.082143097E0,-1.363813934E0,4.822970581E-1,8.210580731E0
2.266691750E0,-6.067781982E0,-1.812880096E0,-1.370400238E0,6.479391117E0
2.276748750E0,-5.634882202E0,-1.781295776E0,-1.800306244E0,6.177864894E0
2.286804750E0,-5.939648438E0,-1.906585236E0,-1.418899384E0,6.397481245E0
2.296860750E0,-5.618266754E0,-2.208058319E0,-1.400337982E0,6.196885454E0
2.306917750E0,-5.621709595E0,-2.356399841E0,-1.115330658E0,6.196789609E0
2.316973750E0,-6.322252808E0,-1.848955078E0,-6.891668701E-1,6.623025473E0
2.327030750E0,-6.658154297E0,-1.235680389E0,-7.831713867E-1,6.816984824E0
2.337086750E0,-7.014263763E0,-1.110390930E0,-1.050665131E0,7.178910877E0
2.347143750E0,-7.059619446E0,-1.035845947E0,-1.416803741E0,7.274512794E0
2.357199750E0,-7.095544739E0,-1.602717133E0,-1.956581268E0,7.532839279E0
2.367256750E0,-5.918991394E0,-1.688189392E0,-2.126777344E0,6.512113667E0
2.377312750E0,-6.342909851E0,-1.515747986E0,-1.817071381E0,6.769914751E0
2.387369750E0,-7.771688690E0,-1.454076233E0,-1.365610199E0,8.023613525E0
2.397425750E0,-7.701634369E0,-2.346221008E0,1.011895752E-1,8.051718096E0
2.407482750E0,-8.523874512E0,-2.797682190E0,1.261875916E-1,8.972144985E0
2.417538750E0,-7.320826263E0,-2.868934021E0,3.794609070E-1,7.872056286E0
2.427595750E0,-6.318510590E0,-1.773661652E0,2.489323425E-1,6.567451487E0
2.437651750E0,-8.438851318E0,-1.888323212E0,-2.312990112E0,8.951530561E0
2.447707750E0,-9.536518707E0,-3.376079407E0,-2.329455872E0,1.038120734E1
2.457764750E0,-1.000429596E1,-3.874093781E0,-1.701062622E0,1.086223524E1
2.467820750E0,-1.037178177E1,-4.073329468E0,-2.171534271E0,1.135259579E1
2.477877750E0,-9.454489288E0,-3.827241211E0,-1.369202728E0,1.029125158E1
2.487933750E0,-7.767198029E0,-4.042493591E0,-1.962568817E0,8.973449505E0
2.497990750E0,-7.129224701E0,-4.901257782E0,-2.128872986E0,8.909560756E0
2.508046750E0,-7.201075287E0,-5.407205658E0,-1.035396881E0,9.064513501E0
2.518103750E0,-8.477920074E0,-6.243366852E0,-8.584648132E-1,1.056369823E1
2.528159750E0,-1.082563797E1,-7.743846588E0,-2.942580872E0,1.363159490E1
2.538216750E0,-1.637145538E1,-1.084734283E1,-5.901926880E0,2.050663646E1
2.548272750E0,-1.665316956E1,-1.349249222E1,-5.384452972E0,2.209904379E1
2.558329750E0,-1.063448547E1,-1.250364853E1,-2.338287506E0,1.658014162E1
2.568385750E0,-6.294859772E0,-1.086770050E1,-9.199868774E-1,1.259279753E1
2.578441750E0,-4.697232056E0,-9.970615997E0,-1.030157776E0,1.106970629E1
2.588498750E0,-4.953798523E0,-9.241482239E0,-2.028431854E0,1.067987123E1
2.598554750E0,-4.825515289E0,-8.318052521E0,-3.081192627E0,1.009798710E1
2.608611750E0,-4.984484711E0,-7.387587433E0,-2.982098694E0,9.397576737E0
2.618667750E0,-4.499642944E0,-6.492448883E0,-2.623743896E0,8.323623680E0
2.628724750E0,-3.975433044E0,-5.971532135E0,-2.297422485E0,7.532689693E0
2.638780750E0,-4.212390289E0,-5.868695984E0,-2.283202057E0,7.576201960E0
2.648837750E0,-3.877386932E0,-5.631589050E0,-2.082020416E0,7.147288554E0
2.658893750E0,-4.505780182E0,-5.061424713E0,-1.434916077E0,6.926691802E0
2.668950750E0,-4.383933563E0,-5.122797089E0,-1.315314789E0,6.869641657E0
2.679006750E0,-3.796105957E0,-5.807323608E0,-7.173083496E-1,6.974952272E0
2.689063750E0,-4.117337952E0,-6.034551086E0,-5.111869812E-1,7.323222703E0
2.699119750E0,-4.544250183E0,-6.418352966E0,-8.159532166E-1,7.906405263E0
2.709175750E0,-4.453389130E0,-6.457870789E0,-1.323397980E0,7.955385099E0
2.719232750E0,-4.820575562E0,-7.158863068E0,-1.781595154E0,8.812567756E0
2.729288750E0,-4.336631927E0,-7.770940247E0,-1.777553558E0,9.074887627E0
2.739345750E0,-4.750521240E0,-8.234825592E0,-1.838476868E0,9.682964514E0
2.749401750E0,-3.206931152E0,-4.956193542E0,-2.210752716E0,6.303625101E0
2.759458750E0,-2.152972870E0,-3.658991089E0,-1.919308777E0,4.659104436E0
2.769514750E0,-2.127525787E0,-3.876788177E0,-1.906884613E0,4.815813688E0
2.779571750E0,-2.506238251E0,-3.798201599E0,-1.724713440E0,4.866436274E0
2.789627750E0,-2.666255493E0,-4.902155914E0,-9.731263733E-1,5.664541102E0
2.799684750E0,-2.982847137E0,-5.974825287E0,-1.084195404E0,6.765455929E0
2.809740750E0,-5.379812622E-1,-5.062771912E0,-1.180295563E0,5.226297053E0
2.819797750E0,8.734336853E-1,-5.766608276E0,-3.556604004E-1,5.843214161E0
2.829853750E0,-4.456233215E-1,-4.764292603E0,-6.635700989E-1,4.830878742E0
2.839909750E0,-5.619314575E-1,-3.890260162E0,-7.800279236E-1,4.007285198E0
2.849966750E0,7.512876892E-1,-4.330345001E0,-6.526428223E-1,4.443226719E0
2.860022750E0,9.684860229E-2,-3.610791321E0,-1.143472137E0,3.788762614E0
2.870079750E0,1.176553345E-1,-3.819906464E0,-1.174158325E0,3.998021503E0
2.880135750E0,7.123686218E-1,-5.344785461E0,-1.409468994E0,5.573222006E0
2.890192750E0,2.784659271E0,-1.862277374E1,-3.219954071E0,1.910314459E1
2.900248750E0,2.311642914E0,-3.218561966E1,-4.257745972E0,3.254821357E1
2.910305750E0,-4.156107330E0,-3.129003204E1,1.495689697E0,3.160025983E1
2.920361750E0,-8.577163696E-1,-2.847049530E1,4.633614349E0,2.885784403E1
2.930418750E0,-5.809419250E-1,-2.310699875E1,3.861370239E0,2.343461254E1
2.940474750E0,-6.909631348E-1,-1.853460709E1,7.156617737E-1,1.856128394E1
2.950531750E0,1.910028076E0,-1.448911972E1,-8.729846191E-1,1.464052252E1
2.960587750E0,4.416865082E0,-1.138532410E1,-1.610051880E0,1.231773392E1
2.970644750E0,5.033881989E0,-9.457183685E0,-2.386337585E0,1.097601468E1
2.980700750E0,5.159171448E0,-8.232729950E0,-2.655926971E0,1.007218152E1
2.990756750E0,5.343288574E0,-7.232809296E0,-2.581531677E0,9.355670414E0
3.000813750E0,5.093757477E0,-6.805597687E0,-2.557581482E0,8.877147523E0
3.010869750E0,4.928351440E0,-6.817572784E0,-2.432591400E0,8.757022754E0
3.020926750E0,5.046755219E0,-7.099736023E0,-1.989363098E0,8.934962527E0
3.030982750E0,5.242398376E0,-7.644153900E0,-1.404529266E0,9.374888375E0
3.041039750E0,5.599405975E0,-8.189918976E0,-9.487271118E-1,9.966353558E0
3.051095750E0,5.829327850E0,-8.682095490E0,-1.042282562E0,1.050933862E1
3.061152750E0,5.808072052E0,-8.801397400E0,-1.182391205E0,1.061114255E1
3.071208750E0,5.414989471E0,-8.545279999E0,-1.067280579E0,1.017265988E1
3.081266625E0,5.081782379E0,-8.219557343E0,-8.173004150E-1,9.698124304E0
3.091322625E0,4.832400970E0,-8.248147888E0,-6.345304871E-1,9.580536084E0
3.101379625E0,4.461023254E0,-8.493338013E0,-5.090913391E-1,9.607116793E0
3.111435625E0,4.223018188E0,-8.641679535E0,-4.204756165E-1,9.627528631E0
3.121492625E0,4.167034607E0,-8.843609619E0,-3.014730835E-1,9.780822794E0
3.131548625E0,4.046385498E0,-9.003926239E0,-1.390608215E-1,9.872348314E0
3.141604625E0,3.677552490E0,-9.104367371E0,-1.392105103E-2,9.819067743E0
3.151661625E0,3.227887573E0,-9.096882935E0,1.139131165E-1,9.653264397E0
3.161717625E0,3.200644226E0,-9.090296631E0,1.924996948E-1,9.639225717E0
3.171774625E0,3.112926636E0,-9.071435852E0,2.200424194E-1,9.593210064E0
3.181830625E0,3.061882782E0,-9.005423126E0,1.880090332E-1,9.513575524E0
3.191887625E0,3.253933411E0,-9.038504333E0,9.639953613E-2,9.606869214E0
3.201943625E0,3.431913300E0,-9.131610718E0,-1.751358032E-2,9.755237051E0
3.212000625E0,3.282823334E0,-9.146280212E0,-1.163081360E-1,9.718276511E0
3.222056625E0,3.363206177E0,-9.149723053E0,-1.860630798E-1,9.750036267E0
3.232113625E0,3.353326721E0,-9.185199280E0,-2.501298523E-1,9.781372647E0
3.242169625E0,3.332220612E0,-9.231602783E0,-2.477348328E-1,9.817716471E0
