"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.914713750E-1,-7.715106354E0,-5.172194366E0,4.009113007E0,1.011669154E1
1.001405375E0,-7.833959198E0,-4.443809052E0,3.996239777E0,9.853338924E0
1.011338375E0,-7.275769958E0,-3.573069763E0,3.291205902E0,8.748467998E0
1.021272375E0,-6.289321289E0,-3.453767853E0,2.597997437E0,7.631098567E0
1.031206375E0,-5.288801880E0,-4.366869049E0,1.251248016E0,6.971842813E0
1.041140375E0,-5.051694946E0,-5.050198059E0,-2.543211365E-1,7.147643074E0
1.051073375E0,-6.289920044E0,-5.334307251E0,-5.804928589E-1,8.267702218E0
1.061007375E0,-7.882458344E0,-5.201533356E0,1.487905884E-1,9.445170058E0
1.070941375E0,-9.027127991E0,-5.040019226E0,2.087409210E0,1.054742200E1
1.080875375E0,-9.069340210E0,-4.906796265E0,5.197342072E0,1.154737832E1
1.090809375E0,-7.191345520E0,-3.906426544E0,8.380023651E0,1.171325809E1
1.100742375E0,-9.937834167E0,-1.339863739E0,1.653461609E1,1.933776905E1
1.110676375E0,-1.097278198E1,-9.940827942E-1,2.444192276E1,2.681040345E1
1.120610375E0,-8.842861176E0,-4.379442902E0,2.487422379E1,2.676009572E1
1.130544375E0,-1.027358597E1,-6.822811890E0,1.544682816E1,1.976617896E1
1.140477375E0,-1.251098328E1,-8.637039185E0,7.875872040E0,1.712169702E1
1.150411375E0,-1.373423950E1,-8.751700745E0,2.717449036E0,1.651078829E1
1.160345375E0,-1.533995041E1,-7.502997437E0,-1.049168243E0,1.710876393E1
1.170279375E0,-1.504685989E1,-6.251899109E0,-2.696642303E0,1.651563244E1
1.180212375E0,-1.145882126E1,-5.094805298E0,-2.290836182E0,1.274792360E1
1.190146375E0,-7.395221558E0,-3.866160278E0,-5.926176453E-1,8.365864741E0
