"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.134669000E0,-7.986042938E0,4.734205170E0,-3.059787140E0,9.775064079E0
1.144702000E0,-8.981921997E0,4.790338440E0,-2.765499115E0,1.054847148E1
1.154734000E0,-8.180488586E0,4.605622559E0,-3.082539825E0,9.881002198E0
1.164767000E0,-8.523874512E0,4.767885132E0,-3.093018036E0,1.024479994E1
1.174800000E0,-8.354576569E0,4.576882324E0,-2.843636627E0,9.941482320E0
1.184832000E0,-7.951913910E0,4.338428192E0,-2.393971710E0,9.369418048E0
1.194865000E0,-7.956105194E0,4.364474030E0,-2.108964386E0,9.316435702E0
1.204898000E0,-8.422086182E0,4.397405548E0,-1.968256989E0,9.702718525E0
1.214931000E0,-8.764723663E0,4.415817261E0,-2.011517029E0,1.001828447E1
1.224963000E0,-8.523275757E0,4.543052673E0,-2.240091705E0,9.914815584E0
1.234996000E0,-5.719007263E0,5.409600677E0,-2.089205475E0,8.144667156E0
1.245029000E0,-5.592220917E0,3.462300110E0,-1.575174408E0,6.763255965E0
1.255061000E0,-6.379882965E0,2.843337250E0,-1.157093811E0,7.079995724E0
1.265094000E0,-6.513554993E0,2.602039032E0,-1.383722534E0,7.149244283E0
1.275127000E0,-6.733747101E0,1.936373291E0,-9.006770325E-1,7.064284157E0
1.285160000E0,-6.769822083E0,1.494641876E0,-8.442443848E-2,6.933366632E0
1.295192167E0,-6.158792725E0,1.006956024E0,3.811074829E-1,6.252194109E0
1.305225167E0,-5.610482941E0,7.631130981E-1,8.080197144E-1,5.719506647E0
1.315258167E0,-5.246739349E0,6.846762085E-1,1.791923676E0,5.586416183E0
1.325290167E0,-8.361162872E0,1.370100861E0,2.756068726E0,8.909665300E0
1.335323167E0,-7.341932373E0,1.227447510E0,2.386038208E0,7.816890474E0
1.345356167E0,-5.452860718E0,1.444795532E0,2.899620209E0,6.342627334E0
1.355388167E0,-5.052593079E0,1.570384369E0,2.441572723E0,5.827184676E0
1.365421167E0,-5.204377441E0,2.205363922E0,2.998564453E0,6.398481332E0
1.375454167E0,-4.922513580E0,3.234773254E0,3.830234985E0,7.026065613E0
1.385486167E0,-4.819827118E0,4.168681183E0,4.835993500E0,7.999716831E0
1.395519167E0,-4.753964081E0,5.259911957E0,5.621709595E0,9.048230050E0
1.405552167E0,-4.268224182E0,5.544919281E0,6.234834595E0,9.372141160E0
1.415585167E0,-3.548820190E0,4.907544708E0,6.789580994E0,9.098160796E0
1.425617167E0,-3.271147614E0,4.762945404E0,7.098688202E0,9.153001137E0
1.435650167E0,-3.375181274E0,4.882247314E0,6.959328003E0,9.146607772E0
1.445683167E0,-4.431983643E0,4.885540466E0,6.277346191E0,9.105825600E0
1.455715167E0,-5.581593018E0,4.694537659E0,5.298831024E0,9.015013847E0
1.465748167E0,-6.406976624E0,4.806055756E0,4.565356293E0,9.219002086E0
1.475781167E0,-6.708150330E0,5.458099823E0,4.482129364E0,9.740616929E0
1.485813167E0,-6.735842743E0,6.596033478E0,5.270240479E0,1.080067914E1
1.495846167E0,-7.698191528E0,8.060438232E0,5.800587616E0,1.256501628E1
1.505879167E0,-9.242380371E0,8.898096313E0,6.205495605E0,1.425152233E1
1.515911167E0,-1.126871658E1,8.993298340E0,6.228697357E0,1.570541497E1
1.525944167E0,-1.310988785E1,9.285640411E0,5.092110901E0,1.685294843E1
1.535977167E0,-1.412792084E1,9.991871796E0,4.099375305E0,1.778315290E1
1.546010167E0,-1.474957809E1,1.105975113E1,3.198698273E0,1.871095454E1
1.556042167E0,-1.476903763E1,1.239632172E1,2.836601257E0,1.948947334E1
1.566075167E0,-1.470347397E1,1.355491241E1,2.879861298E0,2.020448956E1
1.576108167E0,-1.545895294E1,1.396161667E1,3.295097809E0,2.108941999E1
1.586140167E0,-1.681019302E1,1.384680542E1,3.525468750E0,2.206231039E1
1.596173167E0,-1.811038925E1,1.190758804E1,4.092489624E-1,2.167819957E1
1.606206167E0,-1.913949921E1,1.054422318E1,-1.872306519E0,2.193186276E1
1.616238167E0,-2.031919601E1,9.671537933E0,-3.951333160E0,2.284778778E1
1.626271167E0,-2.085702759E1,9.569450226E0,-5.101541290E0,2.350777958E1
1.636304167E0,-2.048894302E1,9.780960388E0,-4.306245117E0,2.310860704E1
1.646337167E0,-1.934636902E1,9.514514465E0,-3.638334045E0,2.186425060E1
1.656369167E0,-1.833626953E1,9.039402466E0,-3.281176758E0,2.070496796E1
1.666402167E0,-1.745550110E1,8.351133728E0,-3.500321045E0,1.966438915E1
1.676435167E0,-1.662083679E1,7.337890778E0,-3.964206390E0,1.859601541E1
1.686467167E0,-1.555071213E1,6.214476929E0,-4.490511932E0,1.733808146E1
1.696500167E0,-1.418749695E1,5.187911682E0,-4.951702881E0,1.589713366E1
1.706533167E0,-1.306617874E1,4.570894775E0,-4.978946228E0,1.471081274E1
1.716565167E0,-1.221085739E1,3.961062927E0,-4.558620300E0,1.362263105E1
1.726598167E0,-1.189142166E1,3.579955444E0,-3.653901672E0,1.294499855E1
1.736631167E0,-1.206595871E1,3.245999908E0,-3.108585663E0,1.287583705E1
1.746664167E0,-1.208422073E1,2.671045532E0,-3.116668854E0,1.276230777E1
1.756696167E0,-1.168230652E1,1.974843292E0,-3.013233948E0,1.222521454E1
1.766729167E0,-1.085303101E1,1.422940979E0,-2.860850830E0,1.131359848E1
1.776762167E0,-9.893077240E0,7.737409973E-1,-2.813249817E0,1.031436023E1
1.786794167E0,-8.627608795E0,3.068618774E-2,-2.652035065E0,9.026065873E0
1.796827167E0,-7.356452179E0,-5.525010681E-1,-2.105820923E0,7.671839926E0
1.806860167E0,-6.397097168E0,-8.171507263E-1,-1.346150665E0,6.588073246E0
1.816892167E0,-6.096222839E0,-7.830216980E-1,-6.283932495E-1,6.178343950E0
1.826925167E0,-6.743925934E0,-3.474275208E-1,-2.116598511E-1,6.756185520E0
1.836958167E0,-7.596103821E0,6.271957397E-2,1.278341675E-1,7.597438290E0
1.846990167E0,-8.079299011E0,2.712359619E-1,6.183641052E-1,8.107466659E0
1.857023167E0,-8.483009491E0,6.616241455E-1,8.750802612E-1,8.553651968E0
1.867056167E0,-8.726103973E0,1.128952332E0,7.045848083E-1,8.826996300E0
1.877089167E0,-8.680149536E0,1.166224823E0,6.150709534E-1,8.779714607E0
1.887121167E0,-8.687334595E0,1.202449493E0,9.328601074E-1,8.819631235E0
1.897154167E0,-9.333241425E0,2.152224426E0,1.313069458E0,9.667761730E0
1.907187167E0,-1.005234604E1,3.531605988E0,1.985920258E0,1.083816317E1
1.917219167E0,-1.077639038E1,5.089865570E0,2.462379456E0,1.216966038E1
1.927252167E0,-1.014859589E1,5.203628998E0,3.072360992E0,1.181148404E1
1.937285167E0,-9.008267212E0,5.391787720E0,4.173022156E0,1.129753809E1
1.947317167E0,-7.686665497E0,7.076534271E0,4.551884308E0,1.139657030E1
1.957350167E0,-6.354884949E0,8.657396851E0,4.804109802E0,1.176497148E1
1.967383167E0,-5.352419586E0,9.248816986E0,4.825664978E0,1.172501827E1
1.977416167E0,-4.671485596E0,9.317673798E0,5.092260590E0,1.160055777E1
1.987448167E0,-4.573140106E0,9.506281586E0,5.334906006E0,1.182134604E1
1.997481167E0,-4.540657654E0,9.723479919E0,5.287454681E0,1.196331102E1
2.007514167E0,-4.455933838E0,9.216783600E0,4.115691376E0,1.103373744E1
2.017546167E0,-5.241500244E0,8.355774078E0,2.269730072E0,1.012146036E1
2.027579167E0,-6.826404419E0,8.231981506E0,6.753955078E-1,1.071547833E1
2.037612167E0,-8.653205566E0,8.577463074E0,-1.405577087E-1,1.218485108E1
2.047644167E0,-9.313482513E0,7.901768188E0,-4.555027771E-1,1.222237210E1
2.057677167E0,-8.998687134E0,6.871610413E0,-3.990701294E-1,1.132937142E1
2.067710167E0,-7.929759979E0,6.368057556E0,-7.753875732E-1,1.019972922E1
2.077742167E0,-8.015232239E0,6.414610748E0,-4.267625427E-1,1.027488711E1
2.087775167E0,-7.762108612E0,6.670578461E0,1.701960754E-1,1.023601064E1
2.097808167E0,-7.396119690E0,6.971003723E0,4.728666687E-1,1.017453106E1
2.107841167E0,-7.188950500E0,7.343279572E0,-5.209167480E-2,1.027654989E1
2.117873167E0,-6.955735474E0,7.800428925E0,-4.794529724E-1,1.046225705E1
2.127906167E0,-6.810387726E0,7.829468536E0,-3.245251465E-1,1.038206507E1
2.137939167E0,-6.479126587E0,7.156917114E0,2.266287231E-1,9.656702568E0
2.147971167E0,-6.092181244E0,6.217321014E0,8.027806091E-1,8.741522156E0
2.158004167E0,-5.558840332E0,5.626499634E0,9.806108093E-1,7.969931087E0
2.168037167E0,-5.304818573E0,5.885012054E0,5.551954651E-1,7.942462400E0
2.178069167E0,-5.966143341E0,7.372319183E0,8.846603394E-2,9.484396805E0
2.188102167E0,-6.758146362E0,7.953859863E0,3.938310242E-1,1.044468917E1
2.198135167E0,-7.289391632E0,7.702233124E0,8.791218567E-1,1.064107517E1
2.208168167E0,-7.375911713E0,6.870712280E0,1.556163940E0,1.019962779E1
2.218200167E0,-7.735164642E0,6.796915741E0,1.257385254E0,1.037361332E1
2.228233167E0,-8.221652985E0,7.054380341E0,-1.140628052E-1,1.083387604E1
2.238266167E0,-8.068371735E0,6.867718506E0,-1.053359528E0,1.064771084E1
2.248298167E0,-7.648644562E0,6.866670685E0,-8.969348145E-1,1.031782060E1
2.258331167E0,-6.870712280E0,6.523135071E0,4.087998962E-1,9.482884358E0
2.268364167E0,-6.376290436E0,6.199058990E0,1.988165588E0,9.112530631E0
2.278396167E0,-6.330934753E0,6.560557251E0,2.506837006E0,9.455468157E0
2.288429167E0,-7.328161011E0,7.204967194E0,1.361867981E0,1.036668609E1
2.298461167E0,-8.415350189E0,7.321275330E0,1.194515991E-1,1.115497467E1
2.308493167E0,-8.769064636E0,6.951843567E0,-1.419049072E-1,1.119128056E1
2.318526167E0,-8.819809113E0,7.043153687E0,2.420466614E-1,1.128953645E1
2.328559167E0,-8.318052521E0,7.272177429E0,4.543052673E-1,1.105807196E1
2.338592167E0,-7.453300781E0,6.705306244E0,8.523275757E-1,1.006177353E1
2.348624167E0,-7.270081787E0,6.150559845E0,1.195563812E0,9.597543875E0
2.358657167E0,-7.047494659E0,5.775439911E0,1.354533234E0,9.211821070E0
2.368690167E0,-6.879394226E0,5.851182404E0,1.512155457E0,9.156910754E0
2.378722167E0,-6.653364258E0,6.275849304E0,1.340312805E0,9.243915775E0
2.388755167E0,-7.148235168E0,7.259304199E0,5.568420410E-1,1.020317777E1
2.398788167E0,-7.857460327E0,8.102800140E0,-1.419049072E-1,1.128783371E1
2.408820167E0,-8.129145355E0,8.128546600E0,-2.594105530E-1,1.149885072E1
2.418853167E0,-8.213270416E0,7.577841797E0,2.103126526E-1,1.117701788E1
2.428886167E0,-8.284522247E0,7.054080963E0,9.705816650E-1,1.092407414E1
2.438919167E0,-8.161328430E0,6.713090057E0,1.515747986E0,1.067568976E1
2.448951167E0,-8.277337189E0,6.697372742E0,1.524878998E0,1.075613167E1
2.458984167E0,-8.640032959E0,6.528972931E0,8.898994446E-1,1.086598261E1
2.469017167E0,-8.754395142E0,6.555467834E0,1.432521057E-1,1.093773807E1
2.479049167E0,-9.075028381E0,6.944059753E0,-3.706292725E-1,1.143299926E1
2.489082167E0,-9.387428741E0,7.535629578E0,-9.361532593E-1,1.207418380E1
2.499115167E0,-9.046587524E0,7.870782623E0,-1.376238098E0,1.206996256E1
2.509147167E0,-8.522377625E0,7.934999084E0,-1.020577698E0,1.168917062E1
2.519180167E0,-8.386460266E0,7.763006744E0,-6.008505249E-1,1.144368869E1
2.529213167E0,-8.518485718E0,7.691754913E0,-7.964936829E-1,1.150487265E1
2.539245167E0,-8.870254211E0,7.533084869E0,-9.032217407E-1,1.167238566E1
2.549278167E0,-9.238638153E0,7.238946533E0,-9.645941162E-1,1.177646907E1
2.559311167E0,-8.822653198E0,6.637048187E0,-1.901196442E0,1.120286419E1
2.569344167E0,-8.087980957E0,5.726192322E0,-2.740950165E0,1.028190266E1
2.579376167E0,-7.785460052E0,5.046306152E0,-2.580483856E0,9.630030682E0
2.589409167E0,-7.563621368E0,4.561314697E0,-2.188748474E0,9.099702185E0
2.599442167E0,-7.556735687E0,4.426594849E0,-1.788929901E0,8.938638956E0
2.609474167E0,-7.553891602E0,4.496798859E0,-1.406475220E0,8.902845098E0
2.619507167E0,-7.714657288E0,4.802163849E0,-1.737137604E0,9.251722097E0
2.629540167E0,-8.273894348E0,5.392835541E0,-2.213596802E0,1.012126542E1
2.639572167E0,-8.706345062E0,5.810916138E0,-2.057172089E0,1.066766833E1
2.649605167E0,-7.578739929E0,5.306914215E0,-1.905986481E0,9.446344365E0
2.659638167E0,-6.856940918E0,4.758604431E0,-1.409319305E0,8.464522183E0
2.669670167E0,-6.163732452E0,3.969744873E0,-1.616638184E0,7.507595562E0
2.679703167E0,-5.182522888E0,3.164718933E0,-1.567091217E0,6.271344696E0
2.689736167E0,-4.804858246E0,3.021766205E0,-8.861572266E-1,5.744824487E0
2.699769167E0,-4.677772522E0,3.338956604E0,-4.724176025E-1,5.766573104E0
2.709801167E0,-5.011278992E0,4.359085236E0,-5.186714172E-1,6.662098863E0
2.719834167E0,-5.106930084E0,5.503006439E0,-7.791297913E-1,7.547904212E0
2.729867167E0,-4.973856812E0,5.942791901E0,-7.450007629E-1,7.785310096E0
2.739899167E0,-4.673132172E0,5.780529327E0,-4.787045288E-1,7.448613403E0
2.749932167E0,-4.514312439E0,5.558840332E0,-2.588117981E-1,7.165661601E0
2.759965167E0,-5.169949036E0,5.667364655E0,-5.716612244E-1,7.692476306E0
2.769997167E0,-6.185137939E0,5.708079987E0,-1.134790192E0,8.492694345E0
2.780030167E0,-6.809489594E0,5.344935150E0,-1.643432465E0,8.811262710E0
