"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.711087250E0,-9.117539978E-1,3.062631226E-1,-3.004851379E0,3.155031579E0
1.721142250E0,-9.867480469E-1,2.346370697E0,3.763922882E0,4.543813665E0
1.731198250E0,-3.175197144E0,-8.625064087E-1,4.103716278E0,5.259874665E0
1.741253250E0,-4.704417114E0,-6.906637573E-1,2.692900085E0,5.464454930E0
1.751309250E0,-5.570516052E0,-5.129832458E-1,2.330653381E-1,5.598939217E0
1.761364250E0,-4.737348633E0,-1.833836517E0,1.880539398E0,5.416812427E0
1.771419250E0,-3.103496246E0,-4.312831421E0,3.745960236E0,6.501109282E0
1.781475250E0,-8.488847351E-1,-5.934409332E0,3.543132019E0,6.963591309E0
1.791530250E0,3.523672485E-1,-6.465953979E0,2.892285461E0,7.092111021E0
1.801586250E0,9.849517822E-1,-7.037465515E0,2.784958649E0,7.632302769E0
1.811641250E0,1.502126312E0,-7.606731720E0,3.327729950E0,8.437567039E0
1.821696250E0,1.604064331E0,-8.882378998E0,4.514462128E0,1.009207845E1
1.831752250E0,1.341061249E0,-9.393266602E0,5.297783203E0,1.086730922E1
1.841807250E0,1.233435059E0,-8.787775726E0,5.865103455E0,1.063700159E1
1.851863250E0,1.483564911E0,-7.976762238E0,5.335804138E0,9.710844785E0
1.861918250E0,8.909472656E-1,-5.960155792E0,3.857178955E0,7.155073276E0
1.871973250E0,1.719923401E-1,-4.478387146E0,3.954776001E0,5.977105153E0
1.882029250E0,-1.569785614E0,-4.111799469E0,3.558549957E0,5.659893952E0
1.892084250E0,-3.490890656E0,-5.583538971E0,5.141657867E0,8.354571840E0
1.902140250E0,-8.367599487E-1,-9.194929047E0,5.838758240E0,1.092419266E1
1.912195250E0,3.125500488E-1,-1.229827560E1,6.065836029E0,1.371640030E1
1.922250250E0,2.146536255E0,-1.483220627E1,6.515650635E0,1.634183784E1
1.932306250E0,2.148482208E0,-1.257549911E1,5.770051117E0,1.400188001E1
1.942361250E0,3.540138245E-1,-7.651039581E0,2.040556641E0,7.926386558E0
1.952417250E0,-1.969753876E0,-5.555846558E0,2.596650238E0,6.441269577E0
1.962472250E0,-2.461032257E0,-6.837182007E0,2.382146301E0,7.647114395E0
1.972527250E0,-4.242477722E0,-9.142088928E0,8.436456299E-1,1.011376019E1
1.982583250E0,-2.701132965E0,-1.148636398E1,2.089654541E-1,1.180153987E1
1.992638250E0,-2.610870667E0,-1.023466690E1,-7.476951599E-1,1.058886681E1
2.002694250E0,-3.345093842E0,-9.513167267E0,-1.013392639E-1,1.008465537E1
2.012749250E0,-4.335135040E0,-8.875044250E0,-1.498384094E0,9.990243298E0
2.022805250E0,-3.262465668E0,-8.431366882E0,-2.510279846E-1,9.044039185E0
2.032860250E0,-3.690874786E0,-9.637109528E0,9.361532593E-1,1.036208568E1
2.042915250E0,-4.696782990E0,-9.894723816E0,2.431393890E0,1.121949224E1
2.052971250E0,-4.767286377E0,-8.557404785E0,4.741689606E0,1.088300585E1
2.063026250E0,-3.320245514E0,-7.372618561E0,3.502416687E0,8.811722724E0
2.073082250E0,-2.805915070E0,-7.693401489E0,7.262896729E-1,8.221257966E0
2.083137250E0,-3.966451721E0,-7.422913971E0,6.312373352E-1,8.439837181E0
2.093192250E0,-4.142335968E0,-6.246510315E0,7.167095947E-1,7.529376537E0
2.103248250E0,-4.286935272E0,-6.568490753E0,9.714797974E-1,7.903585123E0
2.113303250E0,-4.748425598E0,-7.691006470E0,1.933080139E0,9.243155576E0
2.123359250E0,-5.430856476E0,-8.863967285E0,2.798131256E0,1.076539161E1
2.133414250E0,-6.014193420E0,-9.755962372E0,3.172353058E0,1.189172604E1
2.143469250E0,-5.202281799E0,-9.794731750E0,4.356540527E0,1.191553404E1
2.153525250E0,-5.152435455E0,-9.907147980E0,4.477339325E0,1.203103236E1
2.163580250E0,-5.457501068E0,-1.021071671E1,3.378923492E0,1.206068727E1
2.173636250E0,-5.001998291E0,-1.073313034E1,3.087928619E0,1.223745795E1
2.183691250E0,-3.377725983E0,-1.125763962E1,1.913321228E0,1.190816026E1
2.193746250E0,-3.083887024E0,-1.104732697E1,-2.169887695E0,1.167314032E1
2.203802250E0,-6.366860046E0,-1.091649902E1,-3.375031586E0,1.308043180E1
2.213857250E0,-8.094716949E0,-1.129296616E1,-2.439926147E0,1.410704670E1
2.223913250E0,-7.357200623E0,-1.174742111E1,-1.721719666E0,1.396762766E1
2.233968250E0,-6.213129730E0,-1.212373856E1,-4.212240601E-1,1.362957987E1
2.244023250E0,-6.149062958E0,-1.257325378E1,9.485774231E-1,1.402845270E1
2.254079250E0,-6.813980255E0,-1.271156616E1,2.052831116E0,1.456805947E1
2.264134250E0,-7.548802185E0,-1.184636536E1,2.663710785E0,1.429741731E1
2.274190250E0,-7.531138916E0,-1.145088776E1,2.829416199E0,1.399451606E1
2.284245250E0,-6.908284149E0,-1.169068909E1,3.376079407E0,1.399265927E1
2.294301250E0,-6.308481445E0,-1.166269730E1,3.413052521E0,1.369176299E1
2.304356250E0,-6.109545135E0,-1.088057373E1,2.424508209E0,1.271187109E1
2.314411250E0,-5.579497375E0,-1.005264542E1,1.839075623E0,1.164339598E1
2.324467250E0,-5.502707062E0,-9.665251007E0,1.586999817E0,1.123456410E1
2.334522250E0,-5.789211273E0,-9.479786682E0,1.592388611E0,1.122127552E1
2.344578250E0,-5.604495392E0,-9.838590546E0,1.935325470E0,1.148711092E1
2.354633250E0,-7.436685333E0,-1.015697845E1,3.806284790E0,1.315128526E1
2.364688250E0,-6.392456818E0,-1.062041473E1,7.063062286E0,1.426686939E1
2.374744250E0,-7.683522034E0,-1.100526443E1,8.201295319E0,1.572938654E1
2.384799250E0,-8.315208435E0,-1.006327332E1,8.527766418E0,1.559278555E1
2.394855250E0,-5.898334351E0,-8.724457397E0,2.059417419E0,1.073068987E1
2.404910250E0,-8.860973511E0,-9.463171234E0,2.701282654E0,1.324255977E1
2.414965250E0,-5.171595612E0,-7.218738556E0,1.074315948E0,8.944816503E0
2.425021250E0,-5.510041809E0,-8.345595245E0,5.898783417E0,1.161056271E1
2.435076250E0,-5.846542053E0,-9.542655945E0,5.829178162E0,1.261838557E1
2.445132250E0,-5.610033875E0,-8.924441528E0,4.069437561E0,1.129948931E1
2.455187250E0,-4.372557220E0,-8.199798431E0,3.307821350E0,9.863956257E0
2.465242167E0,-3.151246948E0,-7.847880249E0,2.720742188E0,8.883806604E0
2.475298167E0,-2.812501373E0,-7.192243652E0,2.469863892E0,8.107944275E0
2.485353167E0,-3.204835510E0,-8.572074280E0,5.711822205E0,1.078778666E1
2.495409167E0,-2.434537354E0,-8.125552826E0,6.267317047E0,1.054660343E1
2.505464167E0,-1.121617584E0,-4.415817261E0,1.748064880E0,4.879876936E0
2.515519167E0,3.869453430E-1,-1.958078156E0,-2.314936066E0,3.056587272E0
2.525575167E0,3.201841736E-1,-1.459465027E0,-3.849993896E-1,1.542977835E0
2.535630167E0,-7.945477295E-1,-2.151475983E0,1.567540283E0,2.778009636E0
2.545686167E0,-1.358574829E0,-2.265389099E0,4.064048767E0,4.847082186E0
2.555741167E0,5.134323120E-1,-1.183738403E0,2.586471405E0,2.890446968E0
2.565796167E0,2.844085693E-2,-1.235231323E0,2.230661316E0,2.549991218E0
2.575852167E0,-1.391356659E0,-2.145638123E0,3.737427979E0,4.528576399E0
2.585907167E0,-1.882185974E0,-3.557202759E0,4.651427307E0,6.150779747E0
2.595963167E0,-1.547332306E0,-5.068310394E0,4.687202911E0,7.074735235E0
2.606018167E0,-1.403780823E0,-6.016139374E0,4.127816162E0,7.429899046E0
2.616074167E0,-1.811233521E0,-6.271358643E0,3.710783386E0,7.508689595E0
2.626129167E0,-2.122586060E0,-6.413562927E0,3.354075165E0,7.542478453E0
2.636184167E0,-2.216889954E0,-6.650520172E0,3.192261658E0,7.702892581E0
2.646240167E0,-2.472408600E0,-6.997648315E0,3.292253723E0,8.119040634E0
2.656295167E0,-2.678679657E0,-7.118297424E0,3.557502136E0,8.396505486E0
2.666351167E0,-2.794089661E0,-7.234006805E0,4.041894836E0,8.744981724E0
2.676406167E0,-3.485950928E0,-8.342152405E0,5.805826721E0,1.074481198E1
2.686461167E0,-3.620221710E0,-8.955127716E0,5.936804352E0,1.133781123E1
2.696517167E0,-3.831881561E0,-8.309520264E0,6.189029846E0,1.104696944E1
2.706572167E0,-3.599864044E0,-8.695118408E0,6.744824066E0,1.157828817E1
2.716628167E0,-3.587439880E0,-9.121581573E0,6.333180084E0,1.166971059E1
2.726683167E0,-3.075953522E0,-9.049281921E0,5.682183838E0,1.111927185E1
2.736738167E0,-3.301833801E0,-9.138197021E0,6.324049072E0,1.159320266E1
2.746794167E0,-3.464246063E0,-9.118887177E0,5.365143127E0,1.113282825E1
2.756849167E0,-3.836072845E0,-8.406967621E0,4.344864807E0,1.021128834E1
2.766905167E0,-4.204456787E0,-7.858657837E0,3.333268433E0,9.515599735E0
2.776960167E0,-3.825744324E0,-8.236921234E0,4.167932739E0,9.992740083E0
2.787015167E0,-4.471052399E0,-9.081764374E0,4.461322632E0,1.106219478E1
2.797071167E0,-4.751419373E0,-9.488318939E0,5.136568451E0,1.178933916E1
2.807126167E0,-4.255949707E0,-9.618099060E0,5.442831573E0,1.184252308E1
2.817182167E0,-3.850293274E0,-1.020757324E1,5.861510925E0,1.238453149E1
2.827237167E0,-3.746858368E0,-1.017988083E1,5.298381958E0,1.207235572E1
2.837292167E0,-3.948489075E0,-9.672735443E0,4.610562286E0,1.141970497E1
2.847348167E0,-4.366869049E0,-9.543254700E0,4.415368195E0,1.138590057E1
2.857403167E0,-4.966821442E0,-9.381141815E0,4.518204346E0,1.153643392E1
2.867459167E0,-5.177583160E0,-9.255552979E0,4.356839905E0,1.146536882E1
2.877514167E0,-4.885690155E0,-8.744964752E0,4.204007721E0,1.086361163E1
2.887570167E0,-4.450245667E0,-8.520431671E0,4.097878418E0,1.044964353E1
2.897625167E0,-4.554578705E0,-7.934100952E0,4.062252502E0,1.000979723E1
2.907680167E0,-5.154980164E0,-8.236472168E0,4.414320374E0,1.067237174E1
2.917736167E0,-5.818999329E0,-7.606432343E0,3.290607147E0,1.012653255E1
2.927791167E0,-6.537654877E0,-7.758516083E0,3.888164520E0,1.086523476E1
2.937847167E0,-7.387437744E0,-8.766070862E0,4.409530334E0,1.228259714E1
2.947902167E0,-6.923702087E0,-8.448281708E0,3.847000122E0,1.158060984E1
2.957957167E0,-6.327342224E0,-7.492519226E0,2.637964325E0,1.015539067E1
2.968013167E0,-6.272406464E0,-6.469247131E0,2.769690399E0,9.426846037E0
2.978068167E0,-5.807173920E0,-6.419700165E0,2.547252960E0,9.023542363E0
2.988124167E0,-6.358926544E0,-6.421646118E0,2.248773651E0,9.312919445E0
2.998179167E0,-4.563260651E0,-6.947053528E0,2.193388824E0,8.596269832E0
3.008234167E0,-3.121758270E0,-7.697742462E0,2.743943939E0,8.748133633E0
3.018290167E0,-2.984793091E0,-8.041577454E0,3.048261108E0,9.103178210E0
3.028345167E0,-2.410138092E0,-8.144712982E0,2.693349152E0,8.910625390E0
3.038401167E0,-1.946103058E0,-8.320297852E0,2.190544739E0,8.821176775E0
3.048456167E0,-2.030976563E0,-8.383765869E0,2.081721039E0,8.873891955E0
3.058511167E0,-2.676883392E0,-7.918832703E0,2.194286957E0,8.642251519E0
3.068567167E0,-5.179978180E0,-7.798632660E0,2.198777618E0,9.616936535E0
3.078622167E0,-6.406078491E0,-7.878416748E0,1.983674927E0,1.034612286E1
3.088678167E0,-6.474336548E0,-7.071444855E0,1.801054688E0,9.755314657E0
3.098733167E0,-6.087391205E0,-6.721472626E0,1.676214294E0,9.221942328E0
3.108789167E0,-6.004014587E0,-6.459816742E0,2.339185638E0,9.124100666E0
3.118844167E0,-5.851182404E0,-6.437812500E0,2.519710236E0,9.057080378E0
3.128899167E0,-5.982609100E0,-7.063960419E0,1.505718842E0,9.378610647E0
3.138955167E0,-6.300997009E0,-6.941215668E0,1.805844727E0,9.546942622E0
3.149010167E0,-6.363716583E0,-7.139702911E0,1.588347015E0,9.695106635E0
3.159066167E0,-5.809419250E0,-7.440577240E0,1.551673279E0,9.566568437E0
3.169121167E0,-5.535488892E0,-7.663463745E0,1.486408997E0,9.569729649E0
3.179176167E0,-5.595514069E0,-8.131690063E0,1.292562103E0,9.955143282E0
3.189232167E0,-5.228926392E0,-8.333620148E0,8.650511169E-1,9.876194075E0
3.199287167E0,-4.491260376E0,-8.364755402E0,8.012837219E-1,9.527990780E0
3.209343167E0,-3.952830048E0,-8.271499329E0,9.565109253E-1,9.217238181E0
3.219398167E0,-2.648442535E0,-8.200546875E0,1.209035797E0,8.702010370E0
3.229453167E0,-1.041384430E0,-8.019573212E0,1.685195618E0,8.260624692E0
3.239509167E0,-1.428329773E0,-8.135282593E0,1.442849579E0,8.384793600E0
3.249564167E0,-2.257754974E0,-8.693022766E0,1.401236115E0,9.090080582E0
3.259620167E0,-3.089126129E0,-8.852441254E0,1.885928192E0,9.563740980E0
