"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.650889167E-1,-1.121318207E0,3.562591553E-1,-3.442391510E0,3.637902475E0
9.750219167E-1,-6.721023560E-1,5.450166321E-1,-4.992418213E0,5.066853493E0
9.849559167E-1,-1.649569702E-1,7.761360168E-1,-6.399043121E0,6.448050154E0
9.948889167E-1,6.571334839E-1,1.355581055E0,-5.926775208E0,6.115234155E0
1.004821917E0,1.067579956E0,1.805844727E0,-3.854783936E0,4.388640032E0
1.014754917E0,1.105301514E0,1.888772278E0,-2.245630188E0,3.135603147E0
1.024688917E0,1.375938721E0,1.779050446E0,-1.790426788E0,2.874692320E0
1.034621917E0,2.047891388E0,1.617386627E0,-2.210752716E0,3.420120789E0
1.044554917E0,2.528990936E0,1.523980865E0,-2.437680817E0,3.828916374E0
1.054487917E0,2.581531677E0,1.578766937E0,-2.189646606E0,3.735152354E0
1.064421917E0,2.790796509E0,1.650767212E0,-1.485211487E0,3.566431088E0
1.074354917E0,3.038830719E0,1.710343323E0,-7.488926697E-1,3.566595947E0
1.084287917E0,3.043920135E0,1.661544800E0,-2.396516418E-1,3.476149281E0
1.094221917E0,3.176544342E0,1.287921753E0,2.731819153E-1,3.438575978E0
1.104154917E0,3.318748627E0,5.987548828E-1,7.189549255E-1,3.448114853E0
1.114087917E0,3.697910156E0,-2.776725769E-1,1.036444702E0,3.850436236E0
1.124020917E0,4.229155426E0,-1.478625183E0,1.197659454E0,4.637507544E0
1.133954917E0,4.979994049E0,-3.223247223E0,1.200503540E0,6.052344351E0
1.143887917E0,6.497837677E0,-5.621260529E0,9.217831421E-1,8.641189071E0
1.153820917E0,8.557404785E0,-8.675808563E0,6.499484253E-1,1.220333003E1
1.163753917E0,1.052626053E1,-1.232746490E1,8.532257080E-1,1.623257668E1
1.173687917E0,1.221579712E1,-1.607941269E1,1.450034637E0,2.024538990E1
1.183620917E0,1.365086288E1,-1.919608154E1,2.008523254E0,2.364042660E1
1.193553917E0,1.441382629E1,-2.146266815E1,2.587968292E0,2.598272681E1
1.203486917E0,1.543769714E1,-2.337075027E1,3.291954346E0,2.820197555E1
1.213420917E0,1.709205688E1,-2.498963379E1,4.364024963E0,3.058864036E1
1.223353917E0,1.908486282E1,-2.610316818E1,5.586981812E0,3.281496220E1
1.233286917E0,2.111658783E1,-2.641332321E1,6.793622589E0,3.449242283E1
1.243219917E0,2.273277695E1,-2.591306351E1,7.705526276E0,3.532196403E1
1.253153917E0,2.301119797E1,-2.468995697E1,7.925269318E0,3.466870492E1
1.263086917E0,2.185979233E1,-2.240001892E1,7.741601257E0,3.224195649E1
1.273019917E0,1.981504440E1,-1.931777847E1,7.303612061E0,2.862088921E1
1.282952917E0,1.745729736E1,-1.581625992E1,6.572682037E0,2.445631735E1
1.292886917E0,1.516705994E1,-1.219020035E1,5.533842316E0,2.023027687E1
1.302819917E0,1.305644897E1,-8.846004639E0,4.226910095E0,1.632756647E1
