"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.331853417E0,-4.671784973E-1,-1.365086288E1,-9.499246216E-1,1.369184685E1
1.341786417E0,-1.180445251E0,-1.385728363E1,2.705923004E0,1.416826665E1
1.351719417E0,-3.334465942E0,-1.202973404E1,3.498973846E0,1.296441214E1
1.361653417E0,-3.488645325E0,-1.154129974E1,1.902393951E0,1.220620124E1
1.371586417E0,-2.856958923E0,-1.265064285E1,8.767268372E-1,1.299883183E1
1.381519417E0,-2.953657837E0,-1.285736298E1,8.190966797E-1,1.321766987E1
1.391453417E0,-3.129542084E0,-1.310390030E1,4.092489624E-1,1.347863945E1
1.401386417E0,-3.986210632E0,-1.232671646E1,1.356179810E-1,1.295593324E1
1.411319417E0,-2.929707642E0,-9.276958466E0,1.517843628E-1,9.729757640E0
1.421253417E0,-9.150471497E-1,-6.113437042E0,3.670367432E-1,6.192425997E0
1.431186417E0,-4.258644104E-1,-4.198768616E0,1.879341888E0,4.619842456E0
1.441119417E0,4.349954224E-1,-3.218756561E0,3.214116211E0,4.569481134E0
1.451052417E0,5.770500183E-1,-4.440665588E0,3.057541809E0,5.422274385E0
1.460986417E0,-1.888472900E0,-4.057163086E0,1.681154022E0,4.780500083E0
1.470919417E0,-1.407223663E0,-2.123484192E0,2.357597351E-1,2.558328791E0
1.480852417E0,-6.560856628E-1,-1.386566620E0,6.337820435E-1,1.659727407E0
1.490786417E0,-1.182989960E0,-4.992118835E-1,2.123334503E0,2.481376062E0
1.500719417E0,-9.818083191E-1,2.613565063E-1,2.220033417E0,2.441475613E0
1.510652417E0,-2.017205200E0,1.920356598E0,2.862347717E0,3.993735186E0
1.520586417E0,-2.118394775E0,3.544030151E0,9.416917419E-1,4.234917883E0
1.530519417E0,-2.035167847E0,-8.638536072E-1,3.505260773E0,4.144273676E0
1.540452417E0,-1.068328400E0,-6.323001251E0,2.131717072E0,6.757654036E0
1.550386417E0,-2.727328491E-1,-1.013242950E1,-2.185006256E0,1.036893260E1
1.560319417E0,1.330732727E-1,-1.757615021E1,1.213975525E-1,1.757707319E1
1.570252417E0,-4.781057739E-1,-1.849239487E1,2.127226410E0,1.862048187E1
1.580185417E0,-1.258433075E0,-1.524085648E1,3.007994843E0,1.558574326E1
1.590119417E0,-2.643502808E-1,-1.137170242E1,3.306623840E0,1.184564301E1
1.600052417E0,-6.017486572E-2,-9.642648010E0,3.511996765E0,1.026247548E1
1.609985417E0,-2.520758057E0,-9.826166382E0,5.436694336E0,1.150936194E1
1.619919417E0,-3.826492767E0,-9.012308807E0,4.705614624E0,1.086308271E1
1.629852417E0,-4.802463226E0,-6.937473450E0,4.494703217E0,9.560049577E0
1.639785417E0,-4.689298553E0,-6.433621216E0,9.598040771E-1,8.018866924E0
1.649719417E0,-5.462590485E0,-1.299387909E1,1.438508606E0,1.416863069E1
1.659652417E0,-5.415887604E0,-1.808928314E1,5.130431213E0,1.956720030E1
1.669585417E0,-3.981121216E0,-1.808973221E1,5.304519196E0,1.926721727E1
1.679518417E0,-1.340013428E0,-1.304013290E1,4.377946014E0,1.382053231E1
1.689452417E0,1.131047974E0,-7.349865875E0,1.818867645E0,7.655591252E0
1.699385417E0,-5.945336609E0,-2.485042328E1,5.615422668E0,2.616148957E1
1.709318417E0,-4.469854889E0,-2.054253159E1,4.192631378E0,2.143719582E1
1.719252417E0,-2.693498840E0,-8.590036926E0,1.389410706E0,9.109013805E0
1.729185417E0,-1.581461334E0,-1.665736084E0,7.929011536E-1,2.429894832E0
1.739118417E0,-3.498524780E0,-1.033256332E1,7.536827087E-1,1.093478752E1
1.749052417E0,-6.058501282E0,-1.745310608E1,1.733694763E0,1.855591677E1
1.758985417E0,-9.033265228E0,-1.779619263E1,3.773203583E0,2.031111563E1
1.768918417E0,-9.395811310E0,-1.296124695E1,2.603835297E0,1.621897503E1
1.778852417E0,-7.902366943E0,-1.237970627E1,2.546205139E-1,1.468908990E1
1.788785417E0,-5.012925568E0,-1.302935532E1,-3.323089600E-2,1.396046658E1
1.798718417E0,-3.311713257E0,-1.370639740E1,9.430389404E-1,1.413230685E1
1.808652417E0,-3.574866028E0,-1.457908264E1,1.377734985E0,1.507406619E1
1.818585417E0,-3.506458282E0,-1.258283386E1,1.370699615E0,1.313399311E1
1.828518417E0,-1.235979767E0,-6.754404144E0,2.951861572E-1,6.872900130E0
1.838451417E0,1.501228180E0,-5.249583435E-1,-6.107299805E-2,1.591539262E0
1.848385417E0,-1.164578247E-1,-3.798201599E0,-3.263214111E-1,3.813972139E0
1.858318417E0,-1.393601990E-1,-7.022796021E0,-2.067949677E0,7.322260653E0
1.868251417E0,3.713777161E-1,-6.316714325E0,-6.396199036E-1,6.359867522E0
1.878185417E0,-8.039781189E-1,-7.082821198E0,1.550176392E0,7.294914926E0
1.888118417E0,-3.011587372E0,-7.868537292E0,1.692081299E0,8.593408913E0
1.898051417E0,-3.611539764E0,-8.066575470E0,2.279459839E0,9.127365252E0
1.907985208E0,-3.695664825E0,-7.922574921E0,2.721640320E0,9.156006657E0
1.917918208E0,-3.609144745E0,-7.669002228E0,3.029100952E0,9.000831825E0
1.927851208E0,-3.470532990E0,-7.627837830E0,3.115920410E0,8.940775648E0
1.937784208E0,-3.346441040E0,-7.584577789E0,3.184926910E0,8.880779656E0
1.947718208E0,-2.949466553E0,-7.656278687E0,2.919977875E0,8.708859114E0
1.957651208E0,-2.374961243E0,-7.494614868E0,1.661095734E0,8.035479573E0
1.967584208E0,-1.848056946E0,-7.070097656E0,5.315446472E-1,7.326945820E0
1.977518208E0,-1.014440460E0,-6.902895355E0,1.174308014E0,7.075171591E0
1.987451208E0,1.437011719E-1,-6.724167023E0,2.955154724E0,7.346292372E0
1.997384208E0,4.719685364E-1,-6.728507996E0,4.025878143E0,7.855142836E0
2.007318208E0,5.089416504E-3,-7.293283539E0,4.079017639E0,8.356458316E0
2.017251208E0,-1.049916687E0,-7.975265350E0,4.240831146E0,9.093504895E0
2.027184208E0,-2.752027130E0,-8.341553650E0,4.774022369E0,9.997322652E0
2.037118208E0,-4.595443726E0,-8.561296692E0,4.896916809E0,1.088088684E1
